MEDCOD,MEFCOD,MEDNOM,MEDPRES,MEDCNC,MEDTIP,MEDPET,MEDFF,MEDEST,MEDESTVTA,MEDFACTPER,MEDTRANAC,MEDTRALOC,MEDCOMP,MEDPS,MEDCS,MEDHI,MEDACT,MEDINDVCTO,PRDPREADQ,PRDPREDIST,PRDPREOPE,PRDINDACT,PRDSTKMIN,PRDSTKMAX,PRDPTOREP,PRDSIT,PRDADI,PRDFECHULT,MEDREGSAN,PREADQ_DO,PREDIS_DO,PREOPE_DO,PRDTIPOMED,MEDNOMABR,MEDNARCOT,MNARCOT,TIPONC,TCATALOGO,CODIGO_SIG,ESTADO,FECULTPREC,FECHAVRS,PRDSTKPROM,_NullFlags
01243,,BIPERIDENO CLORHIDRATO,,2 mg,M,P,TABLET,S,,,,,,_,_,_,1,S,0.08,0.08,0.1,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,1,582700090002,C,2020-09-01,,0,b'\x00'
01248,,BISACODILO,,5 mg,M,_,TABLET,_,,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,583800140002,C,2019-04-16,,0,b'\x00'
01255,,BISMUTO SUBSALICILATO,120 mL,87.33 mg/5 mL,M,P,SUSPEN,_,,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,583800730002,C,,,0,b'\x00'
01256,,BISMUTO SUBSALICILATO,150 mL,87.33 mg/5 mL,M,P,SUSPEN,_,,,,,,_,_,_,1,S,5.5,6.1875,6.88,,0,0,0,1,N,2020-12-28 00:00:00,EN-04396,0.0,0.0,0.0,X,,,,,1,583800730003,C,2019-11-01,,0,b'\x00'
01260,,BISMUTO SUBSALICILATO,240 mL,87.33 mg/5 mL,M,P,SUSPEN,_,,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,1,583800730012,C,2019-04-16,,0,b'\x00'
01267,,BISMUTO SUBSALICILATO,,262 mg,M,_,TABLET,_,,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,583800730005,C,2019-04-25,,0,b'\x00'
01274,,BISOPROLOL FUMARATO,,5 mg,M,P,TABLET,_,,,,,,_,_,_,1,S,0.144,0.162,0.18,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,583100050001,C,2020-02-01,,0,b'\x00'
01277,,BLEOMICINA (COMO SULFATO),,15 mg (15 UI),M,P,INYECT,_,,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,582600580001,C,2019-04-25,,0,b'\x00'
01323,,BROMOCRIPTINA (COMO MESILATO),,2.5 mg,M,P,TABLET,S,1,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,582700120001,C,2019-04-25,,0,b'\x00'
01341,,PIRIDOSTIGMINA BROMURO,,60 mg,M,P,TABLET,_,,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,586700020001,C,2019-04-25,,0,b'\x00'
01344,,BROMURO DE ROCURONIO,5 mL,10 mg/mL,M,P,INYECT,_,,,,,,_,_,_,1,S,8.3,9.3375,10.38,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,587000030001,C,2019-12-30,,0,b'\x00'
01346,,BROMURO DE VECURONIO,1 mL,4 mg/mL,M,P,INYECT,_,,,,,,_,_,_,1,S,2.6463,2.977088,3.31,,0,0,0,1,N,2020-12-28 00:00:00,,4.0,4.0,5.0,X,,,,,,587000060001,C,2019-12-30,,0,b'\x00'
01358,,BUDESONIDA,200 DOSIS,200 µg/DOSIS,M,P,AEROSO,_,,,,,,_,_,_,1,S,20.5,23.0625,25.63,,0,0,0,1,N,2020-12-28 00:00:00,EG-4686,0.0,0.0,0.0,X,,,,,,585000360004,C,2021-12-01,,0,b'\x00'
01374,,BUPIVACAINA (SIN PRESERVANTES),10 mL,2.5 mg/mL,M,_,INYECT,_,,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,580100200003,C,,,0,b'\x00'
01378,,BUPIVACAINA CLORHIDRATO (SIN PRESERVANTES),20 mL,5 mg/mL (0.5 %),M,P,INYECT,_,,,,,,_,_,_,1,S,2.031624,2.234786,2.4,,0,0,0,1,N,2020-12-28 00:00:00,EN-02065,0.0,0.0,0.0,X,,,,,,580100200001,C,2019-08-16,,0,b'\x00'
01391,,CABERGOLINA,,500 µg (0.5 mg),M,_,TABLET,S,1,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,583900050001,C,2019-04-25,,0,b'\x00'
01403,,ERGOTAMINA TARTRATO (CON O SIN CAFEINA),,1 mg,M,_,TABLET,_,,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.276543,0.311111,0.35,X,,,,,,582500220003,C,2019-04-25,,0,b'\x00'
01451,,CALCIO CARBONATO,,500 mg (Equiv. a 500 mg de Calcio),M,_,TABLET,S,1,,,,,_,_,_,1,S,0.06,0.068,0.07,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,1,585200200001,I,2019-08-16,,0,b'\x00'
01467,,CALCIO GLUCONATO,10 mL,100 mg/mL (Equiv. a 8.4 mg/mL de Calc,M,P,INYECT,_,,,,,,_,_,_,1,S,0.738675,0.88641,0.9,,0,0,0,1,N,2020-12-28 00:00:00,S/R000,1.0,1.0,1.0,X,,,,,1,585100110001,C,2019-08-16,,0,b'\x00'
01502,,CALCITRIOL,1 mL,1 µg/mL,M,P,INYECT,_,,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,585200260004,C,2019-04-25,,0,b'\x00'
01503,,CALCITRIOL,,0.25 µg,M,P,TABLET,_,,,,,,_,_,_,1,S,0.099999,0.112499,0.12,,0,0,0,1,N,2020-12-28 00:00:00,EE-03939,0.0,0.0,0.0,X,,,,,,585200260003,C,2019-08-16,,0,b'\x00'
01513,,CAPECITABINA,,500 mg,M,_,TABLET,_,,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,582600080001,C,2019-04-25,,0,b'\x00'
01514,,CAPREOMICINA (COMO SULFATO),,1 g,M,P,INYECT,E,,,,,,_,_,_,1,S,11.142857,11.142857,11.142857,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,1,581700130001,C,2020-06-01,,0,b'\x00'
01522,,CAPTOPRIL,,25 mg,M,P,TABLET,_,,,,,,_,_,_,1,S,0.024496,0.027558,0.03,,0,0,0,1,N,2020-12-28 00:00:00,EN-00755,0.0,0.0,0.0,X,,,,,1,583100320002,C,2020-09-01,,0,b'\x00'
01524,,CARBACOL (SOLUCION INTRAOCULAR),1.5 mL,100 ug/mL,M,P,INYECT,_,,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,E-15218,0.0,0.0,0.0,X,,,,,,584400100001,C,2019-04-25,,0,b'\x00'
01525,,CARBAMAZEPINA,100 mL,100 mg/5 mL,M,P,SUSPEN,_,,,,,,_,_,_,1,S,10.1192,11.38,12.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,580500080005,C,2019-08-16,,0,b'\x00'
01532,,CARBAMAZEPINA,,200 mg,M,P,TABLET,S,,,,,,_,_,_,1,S,0.07219,0.081213,0.09,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,1,580500080001,C,2020-09-01,,0,b'\x00'
30588,,FRASCO COLECTOR PARA MUESTRA DE ORINA CON TAPA 100 mL,,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.5,0.5625,0.63,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,1,512000150737,C,2020-08-25,,0,b'\x00'
26869,,BAJALENGUA DE MADERA PEDIATRICO X 500 UNIDADES,,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,19.0,21.375,23.75,,0,0,0,1,N,2020-12-28 00:00:00,S/REGISTRO,0.0,0.0,0.0,X,,,,,,495700110032,C,2020-08-25,,0,b'\x00'
19724,,BAJALENGUA DE MADERA ADULTO X 500 UNIDADES,,,I,_,UNIDAD,S,1,,,,,_,_,_,1,,19.0,21.375,23.75,,0,0,0,1,N,2020-12-28 00:00:00,S/REGISTRO,0.0,0.0,0.0,X,,,,,1,495700110029,C,2020-08-25,,0,b'\x00'
32905,,ACIDO SULFOSALICILICO,500 mL,3%,I,_,UNIDAD,_,1,,,,,_,_,_,1,,34.0,38.25,42.5,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,351000010399,C,2020-08-25,,0,b'\x00'
29817,,CAJA DE CARTON DESCARTABLE PARA MATERIAL PUNZOCORTANTE X 7.5 L,,,I,_,UNIDAD,_,,,,,,_,_,_,1,,6.3,7.0875,7.88,,0,0,0,1,N,2020-12-28 00:00:00,NO REQUIERE,0.0,0.0,0.0,X,,,,,,512000040199,C,2020-08-25,,0,b'\x00'
01580,,CARVEDILOL,,6.25 mg,M,P,TABLET,_,,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,583100070004,C,2019-04-25,,0,b'\x00'
01622,,CEFADROXILO,,500 mg,M,_,TABLET,_,,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,1.0,1.0,1.0,X,,,,,,580800190004,C,2019-04-25,,0,b'\x00'
01628,,CEFALEXINA,60 mL,250 mg/5 mL,M,P,SUSPEN,_,,,,,,_,_,_,1,S,2.8873,3.248212,3.4,,0,0,0,1,N,2020-12-28 00:00:00,EN-04578,0.0,0.0,0.0,X,,,,,1,580800180002,C,2020-05-01,,0,b'\x00'
01636,,CEFALEXINA,,500 mg,M,P,TABLET,_,,,,,,_,_,_,1,S,0.24,0.27,0.3,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,1,580800180003,C,2019-08-16,,0,b'\x00'
01638,,CEFALOTINA,,1 g,M,_,INYECT,_,,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,580800030001,C,,,0,b'\x00'
01639,,CEFAZOLINA (COMO SAL SODICA),,1 g,M,P,INYECT,_,,,,,,_,_,_,1,S,1.2,1.35,1.5,,0,0,0,1,N,2020-12-28 00:00:00,,2.0,2.0,2.0,X,,,,,,580800210004,C,2019-09-01,,0,b'\x00'
01655,,CEFOTAXIMA,,1 g,M,_,INYECT,_,,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,580800220002,C,,,0,b'\x00'
01657,,CEFOTAXIMA (COMO SAL SODICA),,500 mg,M,P,INYECT,_,,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,580800220001,C,2019-04-25,,0,b'\x00'
01682,,CEFTAZIDIMA,,1 g,M,P,INYECT,_,,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,3.0,4.0,4.0,X,,,,,,580800230001,C,2019-04-25,,0,b'\x00'
01684,,CEFTRIAXONA SODICA,,1 g,M,P,INYECT,_,,,,,,_,_,_,1,S,0.68,0.765,0.85,,0,0,0,1,N,2020-12-28 00:00:00,S/REGISTRO,1.0,2.0,2.0,X,,,,,1,580800240002,C,2019-09-01,,0,b'\x00'
01686,,CEFTRIAXONA (COMO SAL SODICA),,250 mg,M,_,INYECT,_,,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,580800240004,C,2019-04-25,,0,b'\x00'
01695,,CEFUROXIMA,100 mL,250 mg/5 mL,M,P,SUSPEN,_,,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,580800150013,C,2019-04-25,,0,b'\x00'
01705,,CEFUROXIMA (COMO AXETIL),50 mL,250 mg/5 mL,M,_,SUSPEN,_,,,,,,_,_,_,1,S,15.325,16.85,18.0,,0,0,0,1,N,2020-12-28 00:00:00,EN-01951,0.0,0.0,0.0,X,,,,,,580800150004,C,2019-08-16,,0,b'\x00'
01706,,CEFUROXIMA,60 mL,250 mg/5 mL,M,P,SUSPEN,_,,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,580800150007,C,,,0,b'\x00'
01711,,CEFUROXIMA (COMO AXETIL),,500 mg,M,P,TABLET,_,,,,,,_,_,_,1,S,0.68017,0.765191,0.8,,0,0,0,1,N,2020-12-28 00:00:00,EE01024,0.0,0.0,0.0,X,,,,,,580800150001,C,2020-05-01,,0,b'\x00'
01759,,HIERRO POLIMALTOSA,100 mL,50 mg/5 mL,M,_,JARABE,_,,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,582800080003,C,,,0,b'\x00'
01776,,CICLOFOSFAMIDA,,1 g,M,P,INYECT,_,,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,582600590004,C,2019-04-25,,0,b'\x00'
01778,,CICLOFOSFAMIDA,,200 mg,M,P,INYECT,_,,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,582600590002,C,,,0,b'\x00'
01780,,CICLOFOSFAMIDA,,50 mg,M,P,TABLET,_,,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,582600590003,C,,,0,b'\x00'
01788,,CICLOSERINA,,250 mg,M,P,TABLET,E,,,,,,_,_,_,1,S,1.169997,1.169997,1.169997,,0,0,0,1,N,2020-12-28 00:00:00,,0.6,0.6,0.6,X,,,,,1,581700090008,C,2019-08-16,,0,b'\x00'
01793,,CICLOSPORINA,50 mL,100 mg/mL,M,_,SOLUCI,_,,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,582600900005,C,2019-04-25,,0,b'\x00'
01798,,CICLOSPORINA,,50 mg,M,_,TABLET,_,,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,582600900001,C,,,0,b'\x00'
01800,,CILASTATINA + IMIPENEM (COMO SAL SODICA),,500 mg + 500 mg,M,P,INYECT,E,,,,,,_,_,_,1,S,9.16,10.3,11.45,,0,0,0,1,N,2020-12-28 00:00:00,E-22425,0.0,0.0,0.0,X,,,,,,587200030001,C,2021-02-11,,0,b'\x00'
01826,,CIPROFLOXACINO + DEXAMETASONA (SUSPENSION OFTALMICA),5 mL,3 mg + 1 mg/mL,M,_,SUSPEN,_,,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,585500480001,C,2019-04-25,,0,b'\x00'
01837,,CIPROFLOXACINO (COMO LACTATO),100 mL,200 mg,M,P,INYECT,_,,,,,,_,_,_,1,S,0.7511,0.844988,0.96,,0,0,0,1,N,2020-12-28 00:00:00,,2.0,2.0,2.0,X,,,,,1,581400130009,C,2019-12-30,,0,b'\x00'
01841,,CIPROFLOXACINO (COMO CLORHIDRATO)(SOLUCION OFTALMICA),5 mL,3 mg/mL (0.3 %),M,P,SOLUCI,S,1,,,,,_,_,_,1,S,2.668728,3.202474,3.3,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,1,584400670004,C,2019-08-16,,0,b'\x00'
01845,,CIPROFLOXACINO,,250 mg,M,_,TABLET,_,,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.158025,0.177778,0.2,X,,,,,,581400130005,C,2019-04-25,,0,b'\x00'
01846,,CIPROFLOXACINO (COMO CLORHIDRATO),,500 mg,M,P,TABLET,S,1,,,,,_,_,_,1,S,0.118849,0.130734,0.14,,0,0,0,1,N,2020-12-28 00:00:00,EE-07007,0.0,0.0,0.0,X,,,,,1,581400130004,C,2019-08-16,,0,b'\x00'
01853,,CIPROTERONA ACETATO,,50 mg,M,P,TABLET,_,,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,583900520001,C,2019-04-25,,0,b'\x00'
01864,,CISPLATINO,20 mL,500 ug/mL,M,_,INYECT,_,,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,582600600003,C,2019-04-25,,0,b'\x00'
01866,,CISPLATINO,10 mL,1 mg/mL,I,P,INYECT,_,,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,582600600005,C,2019-04-27,,0,b'\x00'
01869,,CISPLATINO,50 mL,1 mg/mL,M,P,INYECT,_,,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,582600600004,C,2019-04-27,,0,b'\x00'
01873,,CITARABINA (SIN PRESERVANTES),,100 mg,M,_,INYECT,_,,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,582600610004,C,2019-04-27,,0,b'\x00'
01876,,CITARABINA,,500 mg,M,P,INYECT,_,,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,582600610001,C,2019-04-27,,0,b'\x00'
01924,,CLARITROMICINA,50 mL,250 mg/5 mL,M,P,SUSPEN,_,,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,581000040005,C,2019-04-27,,0,b'\x00'
01925,,CLARITROMICINA,60 mL,250 mg/5 mL,M,P,SUSPEN,_,,,,,,_,_,_,1,S,7.84,8.82,9.8,,0,0,0,1,N,2020-12-28 00:00:00,EN-05025,0.0,0.0,0.0,X,,,,,1,581000040009,C,2019-09-01,,0,b'\x00'
01930,,CLARITROMICINA,,500 mg,M,P,TABLET,_,,,,,,_,_,_,1,S,0.6351,0.714487,0.75,,0,0,0,1,N,2020-12-28 00:00:00,EN-05509,0.0,0.0,0.0,X,,,,,1,581000040001,C,2020-07-01,,0,b'\x00'
01958,,CLINDAMICINA (COMO FOSFATO),4 mL,600 mg,M,P,INYECT,_,,,,,,_,_,_,1,S,1.048,1.25,1.3,,0,0,0,1,N,2020-12-28 00:00:00,EE-04624,1.0,1.0,1.0,X,,,,,1,581000070003,C,2019-08-16,,0,b'\x00'
01964,,CLINDAMICINA (COMO CLORHIDRATO),,300 mg,M,P,TABLET,_,,,,,,_,_,_,1,S,0.24698,0.277852,0.3,,0,0,0,1,N,2020-12-28 00:00:00,EN-01714,0.0,0.0,0.0,X,,,,,1,581000070002,C,2020-07-01,,0,b'\x00'
01966,,CLOBAZAM,,10 mg,M,P,TABLET,_,,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,P,,,,584900010001,C,,,0,b'\x00'
01972,,CLOBETASOL PROPIONATO,20 g,50 mg/100 g,M,P,CREMA,_,,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,NG-1803,0.0,0.0,0.0,X,,,,,,583300230004,C,2019-04-27,,0,b'\x00'
01973,,CLOBETASOL PROPIONATO,25 g,50 mg/100 g (0.05 %),M,P,CREMA,_,,,,,,_,_,_,1,S,0.96,1.08,1.2,,0,0,0,1,N,2020-12-28 00:00:00,NO REQUIERE,0.0,0.0,0.0,X,,,,,1,583300230002,C,2019-09-01,,0,b'\x00'
01997,,CLOMIPRAMINA CLORHIDRATO,,25 mg,M,P,TABLET,S,1,,,,,_,_,_,1,S,1.8,2.025,2.25,,0,0,0,1,N,2020-12-28 00:00:00,,1.0,1.0,1.0,X,,P,,,,584900290002,C,2021-09-01,,0,b'\x00'
02003,,CLONAZEPAM,,500 µg (0.5 mg),M,P,TABLET,S,1,,,,,_,_,_,1,S,0.0201,0.022612,0.03,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,P,,,1,580500090002,C,2020-07-01,,0,b'\x00'
02004,,CLONAZEPAM,,2 mg,M,P,TABLET,S,1,,,,,_,_,_,1,S,0.016115,0.018129,0.02,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,P,,,1,580500090003,C,2020-06-01,,0,b'\x00'
02031,,CLORANFENICOL (COMO SUCCINATO SODICO),,1 g,M,P,INYECT,_,,,,,,_,_,_,1,S,2.108,2.31,2.5,,0,0,0,1,N,2020-12-28 00:00:00,,2.0,2.0,2.0,X,,,,,1,581200010004,C,2019-08-16,,0,b'\x00'
02044,,CLORANFENICOL PALMITATO,60 mL,125 mg/5 mL,M,_,SUSPEN,_,,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,581200010005,C,2019-04-27,,0,b'\x00'
02052,,CLORANFENICOL (COMO PALMITATO),60 mL,250 mg/5 mL,M,P,SUSPEN,_,,,,,,_,_,_,1,S,3.6,4.05,4.5,,0,0,0,1,N,2020-12-28 00:00:00,,1.0,1.0,1.0,X,,,,,1,581200010001,C,2019-09-01,,0,b'\x00'
02054,,CLORANFENICOL,,250 mg,M,P,TABLET,S,1,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,581200010003,C,2019-04-27,,0,b'\x00'
02055,,CLORANFENICOL,,500 mg,M,P,TABLET,_,,,,,,_,_,_,1,S,0.33,0.396,0.4,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,1,581200010002,C,2019-08-16,,0,b'\x00'
02128,,CLORFENAMINA MALEATO,1 mL,10 mg/mL,M,P,INYECT,_,,,,,,_,_,_,1,S,0.1043,0.117337,0.13,,0,0,0,1,N,2020-12-28 00:00:00,EE-04442,0.0,0.0,0.0,X,,,,,1,580300180005,C,2020-07-01,,0,b'\x00'
02132,,CLORFENAMINA MALEATO,120 mL,2 mg/5 mL,M,P,JARABE,_,,,,,,_,_,_,1,S,0.9959,1.120387,1.2,,0,0,0,1,N,2020-12-28 00:00:00,EN-03848,0.0,0.0,0.0,X,,,,,1,580300180006,C,2020-05-01,,0,b'\x00'
02144,,CLORFENAMINA MALEATO,60 mL,2 mg/5 mL,M,P,JARABE,_,,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.711111,0.8,0.9,X,,,,,,580300180001,C,2019-04-27,,0,b'\x00'
02149,,CLORFENAMINA MALEATO,,4 mg,M,P,TABLET,_,,,,,,_,_,_,1,S,0.0161,0.018112,0.03,,0,0,0,1,N,2020-12-28 00:00:00,EN-00314,0.0,0.0,0.0,X,,,,,1,580300180004,C,2020-07-01,,0,b'\x00'
02170,,CLORHEXIDINA,4 L,1.5 g/100 mL,M,_,SOLUCI,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,583600220031,C,,,0,b'\x00'
02186,,CLORHEXIDINA,100 mL,4 g/100 mL,M,_,SOLUCI,S,1,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,583600220012,C,2018-05-10,,0,b'\x00'
02187,,CLORHEXIDINA GLUCONATO,1 L,4 g/100 mL (4 %),M,P,SOLUCI,_,,,,,,_,_,_,1,S,24.0,27.0,30.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,1,583600220011,C,2019-09-01,,0,b'\x00'
02202,,CLOROQUINA (Equivalente a 250 mg de CLOROQUINA FOSFATO),,150 mg,M,P,TABLET,E,,,,,,_,_,_,1,S,0.071681,0.080641,0.09,,0,0,0,1,N,2020-12-28 00:00:00,,0.071681,0.080641,0.09,X,,,,,1,582100070003,C,2020-05-02,,0,b'\x00'
02203,,MEFLOQUINA CLORHIDRATO,,250 mg,M,_,TABLET,E,,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,582100080001,C,2019-04-27,,0,b'\x00'
02205,,CLORPROMAZINA CLORHIDRATO,2 mL,25 mg,M,P,INYECT,_,,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,584800650003,C,2019-04-27,,0,b'\x00'
02208,,CLORPROMAZINA CLORHIDRATO,,100 mg,M,P,TABLET,_,,,,,,_,_,_,1,S,0.449,0.505125,0.56,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,584800650001,C,2020-10-30,,0,b'\x00'
02210,,CLORPROPAMIDA,,250 mg,M,_,TABLET,_,,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,584000020001,C,,,0,b'\x00'
02227,,CLORURO DE BENZALCONIO,1 L,100 mg/100 mL,M,_,SOLUCI,_,,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,583600010003,C,,,0,b'\x00'
02231,,CLORURO DE BENZALCONIO,30 mL,100 mg/100 mL,M,_,SOLUCI,_,,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,0.0,0.0,0.0,X,,,,,,583600010006,C,2019-04-27,,0,b'\x00'
02269,,CLORURO DE SUXAMETONIO,10 mL,50 mg/mL,M,_,INYECT,_,,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,N-5361-,0.0,0.0,0.0,X,,,,,,586300220001,C,2019-04-27,,0,b'\x00'
02309,,CLOTRIMAZOL,20 mL,1 g/100 mL (1 %),M,P,SOLUCI,_,,,,,,_,_,_,1,S,0.0,0.0,0.0,,0,0,0,1,N,2020-12-28 00:00:00,,1.0,1.0,1.0,X,,,,,1,583301020009,C,2019-04-27,,0,b'\x00'
